Sensor_number,X,Y,Z,Year,Month,Day,Hour,Minute,Second,Temperature,Timestamp
10,2024,2,19,15,0,0,2024-02-19 15:00:00,1,2,0,34.78
10,2024,2,19,15,30,0,2024-02-19 15:30:00,1,2,0,35.28
10,2024,2,19,16,0,0,2024-02-19 16:00:00,1,2,0,34.18
10,2024,2,19,16,30,0,2024-02-19 16:30:00,1,2,0,35.8
10,2024,2,19,17,0,0,2024-02-19 17:00:00,1,2,0,34.62
10,2024,2,19,17,30,0,2024-02-19 17:30:00,1,2,0,34.31
10,2024,2,19,18,0,0,2024-02-19 18:00:00,1,2,0,35.04
10,2024,2,19,18,30,0,2024-02-19 18:30:00,1,2,0,35.96
10,2024,2,19,19,0,0,2024-02-19 19:00:00,1,2,0,34.5
10,2024,2,19,19,30,0,2024-02-19 19:30:00,1,2,0,34.57
10,2024,2,19,20,0,0,2024-02-19 20:00:00,1,2,0,35.76
10,2024,2,19,20,30,0,2024-02-19 20:30:00,1,2,0,35.94
10,2024,2,19,21,0,0,2024-02-19 21:00:00,1,2,0,34.67
10,2024,2,19,21,30,0,2024-02-19 21:30:00,1,2,0,34.02
10,2024,2,19,22,0,0,2024-02-19 22:00:00,1,2,0,34.06
10,2024,2,19,22,30,0,2024-02-19 22:30:00,1,2,0,35.41
10,2024,2,19,23,0,0,2024-02-19 23:00:00,1,2,0,34.51
10,2024,2,19,23,30,0,2024-02-19 23:30:00,1,2,0,35.07
11,2024,2,15,0,0,0,2024-02-15 00:00:00,2,2,1,35.01
11,2024,2,15,0,30,0,2024-02-15 00:30:00,2,2,1,34.86
11,2024,2,15,1,0,0,2024-02-15 01:00:00,2,2,1,34.77
11,2024,2,15,1,30,0,2024-02-15 01:30:00,2,2,1,34.47
11,2024,2,15,2,0,0,2024-02-15 02:00:00,2,2,1,35.84
11,2024,2,15,2,30,0,2024-02-15 02:30:00,2,2,1,35.2
11,2024,2,15,3,0,0,2024-02-15 03:00:00,2,2,1,35.21
11,2024,2,15,3,30,0,2024-02-15 03:30:00,2,2,1,35.42
11,2024,2,15,4,0,0,2024-02-15 04:00:00,2,2,1,35.67
11,2024,2,15,4,30,0,2024-02-15 04:30:00,2,2,1,35.76
11,2024,2,15,5,0,0,2024-02-15 05:00:00,2,2,1,34.09
11,2024,2,15,5,30,0,2024-02-15 05:30:00,2,2,1,34.87
11,2024,2,15,6,0,0,2024-02-15 06:00:00,2,2,1,34.85
11,2024,2,15,6,30,0,2024-02-15 06:30:00,2,2,1,35.27
11,2024,2,15,7,0,0,2024-02-15 07:00:00,2,2,1,35.48
11,2024,2,15,7,30,0,2024-02-15 07:30:00,2,2,1,35.12
11,2024,2,15,8,0,0,2024-02-15 08:00:00,2,2,1,34.86
11,2024,2,15,8,30,0,2024-02-15 08:30:00,2,2,1,34.16
11,2024,2,15,9,0,0,2024-02-15 09:00:00,2,2,1,35.68
11,2024,2,15,9,30,0,2024-02-15 09:30:00,2,2,1,35.99
11,2024,2,15,10,0,0,2024-02-15 10:00:00,2,2,1,35.66
11,2024,2,15,10,30,0,2024-02-15 10:30:00,2,2,1,35.03
11,2024,2,15,11,0,0,2024-02-15 11:00:00,2,2,1,34.16
11,2024,2,15,11,30,0,2024-02-15 11:30:00,2,2,1,34.37
11,2024,2,15,12,0,0,2024-02-15 12:00:00,2,2,1,35.41
11,2024,2,15,12,30,0,2024-02-15 12:30:00,2,2,1,35.12
11,2024,2,15,13,0,0,2024-02-15 13:00:00,2,2,1,34.42
11,2024,2,15,13,30,0,2024-02-15 13:30:00,2,2,1,35.82
11,2024,2,15,14,0,0,2024-02-15 14:00:00,2,2,1,35.91
11,2024,2,15,14,30,0,2024-02-15 14:30:00,2,2,1,34.65
11,2024,2,15,15,0,0,2024-02-15 15:00:00,2,2,1,34.44
11,2024,2,15,15,30,0,2024-02-15 15:30:00,2,2,1,34.16
11,2024,2,15,16,0,0,2024-02-15 16:00:00,2,2,1,34.73
11,2024,2,15,16,30,0,2024-02-15 16:30:00,2,2,1,34.66
11,2024,2,15,17,0,0,2024-02-15 17:00:00,2,2,1,35.13
11,2024,2,15,17,30,0,2024-02-15 17:30:00,2,2,1,35.82
11,2024,2,15,18,0,0,2024-02-15 18:00:00,2,2,1,34.42
11,2024,2,15,18,30,0,2024-02-15 18:30:00,2,2,1,35.25
11,2024,2,15,19,0,0,2024-02-15 19:00:00,2,2,1,34.89
11,2024,2,15,19,30,0,2024-02-15 19:30:00,2,2,1,34.57
11,2024,2,15,20,0,0,2024-02-15 20:00:00,2,2,1,34.46
11,2024,2,15,20,30,0,2024-02-15 20:30:00,2,2,1,34.37
11,2024,2,15,21,0,0,2024-02-15 21:00:00,2,2,1,35.73
11,2024,2,15,21,30,0,2024-02-15 21:30:00,2,2,1,34.32
11,2024,2,15,22,0,0,2024-02-15 22:00:00,2,2,1,35.02
11,2024,2,15,22,30,0,2024-02-15 22:30:00,2,2,1,34.67
11,2024,2,15,23,0,0,2024-02-15 23:00:00,2,2,1,35.71
11,2024,2,15,23,30,0,2024-02-15 23:30:00,2,2,1,34.74
11,2024,2,16,0,0,0,2024-02-16 00:00:00,2,2,1,34.19
11,2024,2,16,0,30,0,2024-02-16 00:30:00,2,2,1,34.43
11,2024,2,16,1,0,0,2024-02-16 01:00:00,2,2,1,34.08
11,2024,2,16,1,30,0,2024-02-16 01:30:00,2,2,1,35.79
11,2024,2,16,2,0,0,2024-02-16 02:00:00,2,2,1,34.03
11,2024,2,16,2,30,0,2024-02-16 02:30:00,2,2,1,34.05
11,2024,2,16,3,0,0,2024-02-16 03:00:00,2,2,1,34.66
11,2024,2,16,3,30,0,2024-02-16 03:30:00,2,2,1,34.46
11,2024,2,16,4,0,0,2024-02-16 04:00:00,2,2,1,35.58
11,2024,2,16,4,30,0,2024-02-16 04:30:00,2,2,1,34.61
11,2024,2,16,5,0,0,2024-02-16 05:00:00,2,2,1,35.56
11,2024,2,16,5,30,0,2024-02-16 05:30:00,2,2,1,34.86
11,2024,2,16,6,0,0,2024-02-16 06:00:00,2,2,1,35.79
11,2024,2,16,6,30,0,2024-02-16 06:30:00,2,2,1,34.23
11,2024,2,16,7,0,0,2024-02-16 07:00:00,2,2,1,35.23
11,2024,2,16,7,30,0,2024-02-16 07:30:00,2,2,1,34.72
11,2024,2,16,8,0,0,2024-02-16 08:00:00,2,2,1,34.11
11,2024,2,16,8,30,0,2024-02-16 08:30:00,2,2,1,34.64
11,2024,2,16,9,0,0,2024-02-16 09:00:00,2,2,1,35.58
11,2024,2,16,9,30,0,2024-02-16 09:30:00,2,2,1,35.51
11,2024,2,16,10,0,0,2024-02-16 10:00:00,2,2,1,35.86
11,2024,2,16,10,30,0,2024-02-16 10:30:00,2,2,1,35.62
11,2024,2,16,11,0,0,2024-02-16 11:00:00,2,2,1,34.26
11,2024,2,16,11,30,0,2024-02-16 11:30:00,2,2,1,35.89
11,2024,2,16,12,0,0,2024-02-16 12:00:00,2,2,1,34.02
11,2024,2,16,12,30,0,2024-02-16 12:30:00,2,2,1,34.8
11,2024,2,16,13,0,0,2024-02-16 13:00:00,2,2,1,34.95
11,2024,2,16,13,30,0,2024-02-16 13:30:00,2,2,1,34.94
11,2024,2,16,14,0,0,2024-02-16 14:00:00,2,2,1,34.3
11,2024,2,16,14,30,0,2024-02-16 14:30:00,2,2,1,35.9
11,2024,2,16,15,0,0,2024-02-16 15:00:00,2,2,1,34.53
11,2024,2,16,15,30,0,2024-02-16 15:30:00,2,2,1,35.27
11,2024,2,16,16,0,0,2024-02-16 16:00:00,2,2,1,34.07
11,2024,2,16,16,30,0,2024-02-16 16:30:00,2,2,1,35.19
11,2024,2,16,17,0,0,2024-02-16 17:00:00,2,2,1,35.16
11,2024,2,16,17,30,0,2024-02-16 17:30:00,2,2,1,34.41
11,2024,2,16,18,0,0,2024-02-16 18:00:00,2,2,1,34.59
11,2024,2,16,18,30,0,2024-02-16 18:30:00,2,2,1,34.09
11,2024,2,16,19,0,0,2024-02-16 19:00:00,2,2,1,35.21
11,2024,2,16,19,30,0,2024-02-16 19:30:00,2,2,1,35.21
11,2024,2,16,20,0,0,2024-02-16 20:00:00,2,2,1,35.34
11,2024,2,16,20,30,0,2024-02-16 20:30:00,2,2,1,34.72
11,2024,2,16,21,0,0,2024-02-16 21:00:00,2,2,1,35.54
11,2024,2,16,21,30,0,2024-02-16 21:30:00,2,2,1,35.99
11,2024,2,16,22,0,0,2024-02-16 22:00:00,2,2,1,35.11
11,2024,2,16,22,30,0,2024-02-16 22:30:00,2,2,1,34.65
11,2024,2,16,23,0,0,2024-02-16 23:00:00,2,2,1,35.19
11,2024,2,16,23,30,0,2024-02-16 23:30:00,2,2,1,34.36
11,2024,2,17,0,0,0,2024-02-17 00:00:00,2,2,1,35.39
11,2024,2,17,0,30,0,2024-02-17 00:30:00,2,2,1,35.11
11,2024,2,17,1,0,0,2024-02-17 01:00:00,2,2,1,35.23
11,2024,2,17,1,30,0,2024-02-17 01:30:00,2,2,1,35.06
11,2024,2,17,2,0,0,2024-02-17 02:00:00,2,2,1,34.59
11,2024,2,17,2,30,0,2024-02-17 02:30:00,2,2,1,35.67
11,2024,2,17,3,0,0,2024-02-17 03:00:00,2,2,1,34.29
11,2024,2,17,3,30,0,2024-02-17 03:30:00,2,2,1,34.73
11,2024,2,17,4,0,0,2024-02-17 04:00:00,2,2,1,35.05
11,2024,2,17,4,30,0,2024-02-17 04:30:00,2,2,1,35.35
11,2024,2,17,5,0,0,2024-02-17 05:00:00,2,2,1,35.4
11,2024,2,17,5,30,0,2024-02-17 05:30:00,2,2,1,35.97
11,2024,2,17,6,0,0,2024-02-17 06:00:00,2,2,1,34.76
11,2024,2,17,6,30,0,2024-02-17 06:30:00,2,2,1,34.64
11,2024,2,17,7,0,0,2024-02-17 07:00:00,2,2,1,34.33
11,2024,2,17,7,30,0,2024-02-17 07:30:00,2,2,1,35.15
11,2024,2,17,8,0,0,2024-02-17 08:00:00,2,2,1,35.22
11,2024,2,17,8,30,0,2024-02-17 08:30:00,2,2,1,34.85
11,2024,2,17,9,0,0,2024-02-17 09:00:00,2,2,1,34.17
11,2024,2,17,9,30,0,2024-02-17 09:30:00,2,2,1,35.31
11,2024,2,17,10,0,0,2024-02-17 10:00:00,2,2,1,35.41
11,2024,2,17,10,30,0,2024-02-17 10:30:00,2,2,1,35.79
11,2024,2,17,11,0,0,2024-02-17 11:00:00,2,2,1,34.67
11,2024,2,17,11,30,0,2024-02-17 11:30:00,2,2,1,34.26
11,2024,2,17,12,0,0,2024-02-17 12:00:00,2,2,1,34.32
11,2024,2,17,12,30,0,2024-02-17 12:30:00,2,2,1,35.23
11,2024,2,17,13,0,0,2024-02-17 13:00:00,2,2,1,34.97
11,2024,2,17,13,30,0,2024-02-17 13:30:00,2,2,1,35.69
11,2024,2,17,14,0,0,2024-02-17 14:00:00,2,2,1,35.43
11,2024,2,17,14,30,0,2024-02-17 14:30:00,2,2,1,35.96
11,2024,2,17,15,0,0,2024-02-17 15:00:00,2,2,1,35.53
11,2024,2,17,15,30,0,2024-02-17 15:30:00,2,2,1,35.85
11,2024,2,17,16,0,0,2024-02-17 16:00:00,2,2,1,34.39
11,2024,2,17,16,30,0,2024-02-17 16:30:00,2,2,1,35.47
11,2024,2,17,17,0,0,2024-02-17 17:00:00,2,2,1,34.48
11,2024,2,17,17,30,0,2024-02-17 17:30:00,2,2,1,34.8
11,2024,2,17,18,0,0,2024-02-17 18:00:00,2,2,1,34.61
11,2024,2,17,18,30,0,2024-02-17 18:30:00,2,2,1,35.97
11,2024,2,17,19,0,0,2024-02-17 19:00:00,2,2,1,34.58
11,2024,2,17,19,30,0,2024-02-17 19:30:00,2,2,1,35.18
11,2024,2,17,20,0,0,2024-02-17 20:00:00,2,2,1,35.8
11,2024,2,17,20,30,0,2024-02-17 20:30:00,2,2,1,34.35
11,2024,2,17,21,0,0,2024-02-17 21:00:00,2,2,1,35.37
11,2024,2,17,21,30,0,2024-02-17 21:30:00,2,2,1,34.58
11,2024,2,17,22,0,0,2024-02-17 22:00:00,2,2,1,34.8
11,2024,2,17,22,30,0,2024-02-17 22:30:00,2,2,1,34.15
11,2024,2,17,23,0,0,2024-02-17 23:00:00,2,2,1,34.07
11,2024,2,17,23,30,0,2024-02-17 23:30:00,2,2,1,35.31
11,2024,2,18,0,0,0,2024-02-18 00:00:00,2,2,1,35.8
11,2024,2,18,0,30,0,2024-02-18 00:30:00,2,2,1,35.26
11,2024,2,18,1,0,0,2024-02-18 01:00:00,2,2,1,35.2
11,2024,2,18,1,30,0,2024-02-18 01:30:00,2,2,1,34.17
11,2024,2,18,2,0,0,2024-02-18 02:00:00,2,2,1,34.36
11,2024,2,18,2,30,0,2024-02-18 02:30:00,2,2,1,35.11
11,2024,2,18,3,0,0,2024-02-18 03:00:00,2,2,1,35.8
11,2024,2,18,3,30,0,2024-02-18 03:30:00,2,2,1,35.55
11,2024,2,18,4,0,0,2024-02-18 04:00:00,2,2,1,34.56
11,2024,2,18,4,30,0,2024-02-18 04:30:00,2,2,1,34.7
11,2024,2,18,5,0,0,2024-02-18 05:00:00,2,2,1,34.82
11,2024,2,18,5,30,0,2024-02-18 05:30:00,2,2,1,34.19
11,2024,2,18,6,0,0,2024-02-18 06:00:00,2,2,1,34.81
11,2024,2,18,6,30,0,2024-02-18 06:30:00,2,2,1,35.11
11,2024,2,18,7,0,0,2024-02-18 07:00:00,2,2,1,35.46
11,2024,2,18,7,30,0,2024-02-18 07:30:00,2,2,1,34.06
11,2024,2,18,8,0,0,2024-02-18 08:00:00,2,2,1,34.09
11,2024,2,18,8,30,0,2024-02-18 08:30:00,2,2,1,34.37
11,2024,2,18,9,0,0,2024-02-18 09:00:00,2,2,1,34.08
11,2024,2,18,9,30,0,2024-02-18 09:30:00,2,2,1,34.3
11,2024,2,18,10,0,0,2024-02-18 10:00:00,2,2,1,34.57
11,2024,2,18,10,30,0,2024-02-18 10:30:00,2,2,1,34.7
11,2024,2,18,11,0,0,2024-02-18 11:00:00,2,2,1,34.39
11,2024,2,18,11,30,0,2024-02-18 11:30:00,2,2,1,34.9
11,2024,2,18,12,0,0,2024-02-18 12:00:00,2,2,1,35.24
11,2024,2,18,12,30,0,2024-02-18 12:30:00,2,2,1,34.36
11,2024,2,18,13,0,0,2024-02-18 13:00:00,2,2,1,35.07
11,2024,2,18,13,30,0,2024-02-18 13:30:00,2,2,1,34.04
11,2024,2,18,14,0,0,2024-02-18 14:00:00,2,2,1,35.03
11,2024,2,18,14,30,0,2024-02-18 14:30:00,2,2,1,35.13
11,2024,2,18,15,0,0,2024-02-18 15:00:00,2,2,1,34.5
11,2024,2,18,15,30,0,2024-02-18 15:30:00,2,2,1,35.11
11,2024,2,18,16,0,0,2024-02-18 16:00:00,2,2,1,34.36
11,2024,2,18,16,30,0,2024-02-18 16:30:00,2,2,1,34.84
11,2024,2,18,17,0,0,2024-02-18 17:00:00,2,2,1,34.76
11,2024,2,18,17,30,0,2024-02-18 17:30:00,2,2,1,34.07
11,2024,2,18,18,0,0,2024-02-18 18:00:00,2,2,1,35.28
11,2024,2,18,18,30,0,2024-02-18 18:30:00,2,2,1,34.38
11,2024,2,18,19,0,0,2024-02-18 19:00:00,2,2,1,34.26
11,2024,2,18,19,30,0,2024-02-18 19:30:00,2,2,1,34.87
11,2024,2,18,20,0,0,2024-02-18 20:00:00,2,2,1,34.76
11,2024,2,18,20,30,0,2024-02-18 20:30:00,2,2,1,35.11
11,2024,2,18,21,0,0,2024-02-18 21:00:00,2,2,1,34.3
11,2024,2,18,21,30,0,2024-02-18 21:30:00,2,2,1,35.08
11,2024,2,18,22,0,0,2024-02-18 22:00:00,2,2,1,34.45
11,2024,2,18,22,30,0,2024-02-18 22:30:00,2,2,1,35.51
11,2024,2,18,23,0,0,2024-02-18 23:00:00,2,2,1,34.75
11,2024,2,18,23,30,0,2024-02-18 23:30:00,2,2,1,35.92
11,2024,2,19,0,0,0,2024-02-19 00:00:00,2,2,1,35.69
11,2024,2,19,0,30,0,2024-02-19 00:30:00,2,2,1,34.73
11,2024,2,19,1,0,0,2024-02-19 01:00:00,2,2,1,35.69
11,2024,2,19,1,30,0,2024-02-19 01:30:00,2,2,1,34.48
11,2024,2,19,2,0,0,2024-02-19 02:00:00,2,2,1,34.52
11,2024,2,19,2,30,0,2024-02-19 02:30:00,2,2,1,35.12
11,2024,2,19,3,0,0,2024-02-19 03:00:00,2,2,1,35.31
11,2024,2,19,3,30,0,2024-02-19 03:30:00,2,2,1,35.52
11,2024,2,19,4,0,0,2024-02-19 04:00:00,2,2,1,35.43
11,2024,2,19,4,30,0,2024-02-19 04:30:00,2,2,1,34.97
11,2024,2,19,5,0,0,2024-02-19 05:00:00,2,2,1,35.33
11,2024,2,19,5,30,0,2024-02-19 05:30:00,2,2,1,35.8
11,2024,2,19,6,0,0,2024-02-19 06:00:00,2,2,1,35.91
11,2024,2,19,6,30,0,2024-02-19 06:30:00,2,2,1,35.96
11,2024,2,19,7,0,0,2024-02-19 07:00:00,2,2,1,34.2
11,2024,2,19,7,30,0,2024-02-19 07:30:00,2,2,1,34.09
11,2024,2,19,8,0,0,2024-02-19 08:00:00,2,2,1,35.82
11,2024,2,19,8,30,0,2024-02-19 08:30:00,2,2,1,34.66
11,2024,2,19,9,0,0,2024-02-19 09:00:00,2,2,1,35.92
11,2024,2,19,9,30,0,2024-02-19 09:30:00,2,2,1,35.55
11,2024,2,19,10,0,0,2024-02-19 10:00:00,2,2,1,35.99
11,2024,2,19,10,30,0,2024-02-19 10:30:00,2,2,1,34.27
11,2024,2,19,11,0,0,2024-02-19 11:00:00,2,2,1,35.69
11,2024,2,19,11,30,0,2024-02-19 11:30:00,2,2,1,34.54
11,2024,2,19,12,0,0,2024-02-19 12:00:00,2,2,1,35.55
11,2024,2,19,12,30,0,2024-02-19 12:30:00,2,2,1,35.22
11,2024,2,19,13,0,0,2024-02-19 13:00:00,2,2,1,35.29
11,2024,2,19,13,30,0,2024-02-19 13:30:00,2,2,1,35.27
11,2024,2,19,14,0,0,2024-02-19 14:00:00,2,2,1,34.57
11,2024,2,19,14,30,0,2024-02-19 14:30:00,2,2,1,35.35
11,2024,2,19,15,0,0,2024-02-19 15:00:00,2,2,1,35.07
11,2024,2,19,15,30,0,2024-02-19 15:30:00,2,2,1,35.93
11,2024,2,19,16,0,0,2024-02-19 16:00:00,2,2,1,35.35
11,2024,2,19,16,30,0,2024-02-19 16:30:00,2,2,1,34.29
11,2024,2,19,17,0,0,2024-02-19 17:00:00,2,2,1,35.43
11,2024,2,19,17,30,0,2024-02-19 17:30:00,2,2,1,34.13
11,2024,2,19,18,0,0,2024-02-19 18:00:00,2,2,1,35.39
11,2024,2,19,18,30,0,2024-02-19 18:30:00,2,2,1,34.76
11,2024,2,19,19,0,0,2024-02-19 19:00:00,2,2,1,35.06
11,2024,2,19,19,30,0,2024-02-19 19:30:00,2,2,1,35.09
11,2024,2,19,20,0,0,2024-02-19 20:00:00,2,2,1,35.91
11,2024,2,19,20,30,0,2024-02-19 20:30:00,2,2,1,35.26
11,2024,2,19,21,0,0,2024-02-19 21:00:00,2,2,1,34.13
11,2024,2,19,21,30,0,2024-02-19 21:30:00,2,2,1,35.75
11,2024,2,19,22,0,0,2024-02-19 22:00:00,2,2,1,35.46
11,2024,2,19,22,30,0,2024-02-19 22:30:00,2,2,1,34.79
11,2024,2,19,23,0,0,2024-02-19 23:00:00,2,2,1,34.55
11,2024,2,19,23,30,0,2024-02-19 23:30:00,2,2,1,35.24
12,2024,2,15,0,0,0,2024-02-15 00:00:00,3,2,2,9.0
12,2024,2,15,0,30,0,2024-02-15 00:30:00,3,2,2,10.125
12,2024,2,15,1,0,0,2024-02-15 01:00:00,3,2,2,11.25
12,2024,2,15,1,30,0,2024-02-15 01:30:00,3,2,2,12.375
12,2024,2,15,2,0,0,2024-02-15 02:00:00,3,2,2,13.5
12,2024,2,15,2,30,0,2024-02-15 02:30:00,3,2,2,14.625
12,2024,2,15,3,0,0,2024-02-15 03:00:00,3,2,2,15.75
12,2024,2,15,3,30,0,2024-02-15 03:30:00,3,2,2,16.875
12,2024,2,15,4,0,0,2024-02-15 04:00:00,3,2,2,18.0
12,2024,2,15,4,30,0,2024-02-15 04:30:00,3,2,2,19.125
12,2024,2,15,5,0,0,2024-02-15 05:00:00,3,2,2,20.25
12,2024,2,15,5,30,0,2024-02-15 05:30:00,3,2,2,21.375
12,2024,2,15,6,0,0,2024-02-15 06:00:00,3,2,2,22.5
12,2024,2,15,6,30,0,2024-02-15 06:30:00,3,2,2,23.625
12,2024,2,15,7,0,0,2024-02-15 07:00:00,3,2,2,24.75
12,2024,2,15,7,30,0,2024-02-15 07:30:00,3,2,2,25.875
12,2024,2,15,8,0,0,2024-02-15 08:00:00,3,2,2,50.0
12,2024,2,15,8,30,0,2024-02-15 08:30:00,3,2,2,51.375
12,2024,2,15,9,0,0,2024-02-15 09:00:00,3,2,2,52.75
12,2024,2,15,9,30,0,2024-02-15 09:30:00,3,2,2,54.125
12,2024,2,15,10,0,0,2024-02-15 10:00:00,3,2,2,55.5
12,2024,2,15,10,30,0,2024-02-15 10:30:00,3,2,2,56.875
12,2024,2,15,11,0,0,2024-02-15 11:00:00,3,2,2,58.25
12,2024,2,15,11,30,0,2024-02-15 11:30:00,3,2,2,59.625
12,2024,2,15,12,0,0,2024-02-15 12:00:00,3,2,2,12.0
12,2024,2,15,12,30,0,2024-02-15 12:30:00,3,2,2,10.875
12,2024,2,15,13,0,0,2024-02-15 13:00:00,3,2,2,9.75
12,2024,2,15,13,30,0,2024-02-15 13:30:00,3,2,2,8.625
12,2024,2,15,14,0,0,2024-02-15 14:00:00,3,2,2,7.5
12,2024,2,15,14,30,0,2024-02-15 14:30:00,3,2,2,6.375
12,2024,2,15,15,0,0,2024-02-15 15:00:00,3,2,2,5.25
12,2024,2,15,15,30,0,2024-02-15 15:30:00,3,2,2,4.125
12,2024,2,15,16,0,0,2024-02-15 16:00:00,3,2,2,3.0
12,2024,2,15,16,30,0,2024-02-15 16:30:00,3,2,2,1.875
12,2024,2,15,17,0,0,2024-02-15 17:00:00,3,2,2,0.75
12,2024,2,15,17,30,0,2024-02-15 17:30:00,3,2,2,-0.375
12,2024,2,15,18,0,0,2024-02-15 18:00:00,3,2,2,-1.5
12,2024,2,15,18,30,0,2024-02-15 18:30:00,3,2,2,-2.625
12,2024,2,15,19,0,0,2024-02-15 19:00:00,3,2,2,-3.75
12,2024,2,15,19,30,0,2024-02-15 19:30:00,3,2,2,-4.875
12,2024,2,15,20,0,0,2024-02-15 20:00:00,3,2,2,-6.0
12,2024,2,15,20,30,0,2024-02-15 20:30:00,3,2,2,-7.125
12,2024,2,15,21,0,0,2024-02-15 21:00:00,3,2,2,-8.25
12,2024,2,15,21,30,0,2024-02-15 21:30:00,3,2,2,-9.375
12,2024,2,15,22,0,0,2024-02-15 22:00:00,3,2,2,-10.5
12,2024,2,15,22,30,0,2024-02-15 22:30:00,3,2,2,-11.625
12,2024,2,15,23,0,0,2024-02-15 23:00:00,3,2,2,-12.75
12,2024,2,15,23,30,0,2024-02-15 23:30:00,3,2,2,-13.875
12,2024,2,16,0,0,0,2024-02-16 00:00:00,3,2,2,25.0
12,2024,2,16,0,30,0,2024-02-16 00:30:00,3,2,2,25.3125
12,2024,2,16,1,0,0,2024-02-16 01:00:00,3,2,2,25.625
12,2024,2,16,1,30,0,2024-02-16 01:30:00,3,2,2,25.9375
12,2024,2,16,2,0,0,2024-02-16 02:00:00,3,2,2,26.25
12,2024,2,16,2,30,0,2024-02-16 02:30:00,3,2,2,26.5625
12,2024,2,16,3,0,0,2024-02-16 03:00:00,3,2,2,26.875
12,2024,2,16,3,30,0,2024-02-16 03:30:00,3,2,2,27.1875
12,2024,2,16,4,0,0,2024-02-16 04:00:00,3,2,2,27.5
12,2024,2,16,4,30,0,2024-02-16 04:30:00,3,2,2,27.8125
12,2024,2,16,5,0,0,2024-02-16 05:00:00,3,2,2,28.125
12,2024,2,16,5,30,0,2024-02-16 05:30:00,3,2,2,28.4375
12,2024,2,16,6,0,0,2024-02-16 06:00:00,3,2,2,28.75
12,2024,2,16,6,30,0,2024-02-16 06:30:00,3,2,2,29.0625
12,2024,2,16,7,0,0,2024-02-16 07:00:00,3,2,2,29.375
12,2024,2,16,7,30,0,2024-02-16 07:30:00,3,2,2,29.6875
12,2024,2,16,8,0,0,2024-02-16 08:00:00,3,2,2,79.0
12,2024,2,16,8,30,0,2024-02-16 08:30:00,3,2,2,82.125
12,2024,2,16,9,0,0,2024-02-16 09:00:00,3,2,2,85.25
12,2024,2,16,9,30,0,2024-02-16 09:30:00,3,2,2,88.375
12,2024,2,16,10,0,0,2024-02-16 10:00:00,3,2,2,91.5
12,2024,2,16,10,30,0,2024-02-16 10:30:00,3,2,2,94.625
12,2024,2,16,11,0,0,2024-02-16 11:00:00,3,2,2,97.75
12,2024,2,16,11,30,0,2024-02-16 11:30:00,3,2,2,100.875
12,2024,2,16,12,0,0,2024-02-16 12:00:00,3,2,2,34.0
12,2024,2,16,12,30,0,2024-02-16 12:30:00,3,2,2,33.166666666666664
12,2024,2,16,13,0,0,2024-02-16 13:00:00,3,2,2,32.33333333333333
12,2024,2,16,13,30,0,2024-02-16 13:30:00,3,2,2,31.5
12,2024,2,16,14,0,0,2024-02-16 14:00:00,3,2,2,30.666666666666664
12,2024,2,16,14,30,0,2024-02-16 14:30:00,3,2,2,29.833333333333332
12,2024,2,16,15,0,0,2024-02-16 15:00:00,3,2,2,29.0
12,2024,2,16,15,30,0,2024-02-16 15:30:00,3,2,2,28.166666666666664
12,2024,2,16,16,0,0,2024-02-16 16:00:00,3,2,2,27.333333333333332
12,2024,2,16,16,30,0,2024-02-16 16:30:00,3,2,2,26.5
12,2024,2,16,17,0,0,2024-02-16 17:00:00,3,2,2,25.666666666666664
12,2024,2,16,17,30,0,2024-02-16 17:30:00,3,2,2,24.833333333333332
12,2024,2,16,18,0,0,2024-02-16 18:00:00,3,2,2,24.0
12,2024,2,16,18,30,0,2024-02-16 18:30:00,3,2,2,23.166666666666664
12,2024,2,16,19,0,0,2024-02-16 19:00:00,3,2,2,22.333333333333332
12,2024,2,16,19,30,0,2024-02-16 19:30:00,3,2,2,21.5
12,2024,2,16,20,0,0,2024-02-16 20:00:00,3,2,2,20.666666666666664
12,2024,2,16,20,30,0,2024-02-16 20:30:00,3,2,2,19.83333333333333
12,2024,2,16,21,0,0,2024-02-16 21:00:00,3,2,2,19.0
12,2024,2,16,21,30,0,2024-02-16 21:30:00,3,2,2,18.166666666666664
12,2024,2,16,22,0,0,2024-02-16 22:00:00,3,2,2,17.33333333333333
12,2024,2,16,22,30,0,2024-02-16 22:30:00,3,2,2,16.5
12,2024,2,16,23,0,0,2024-02-16 23:00:00,3,2,2,15.666666666666664
12,2024,2,16,23,30,0,2024-02-16 23:30:00,3,2,2,14.833333333333329
12,2024,2,17,0,0,0,2024-02-17 00:00:00,3,2,2,25.0
12,2024,2,17,0,30,0,2024-02-17 00:30:00,3,2,2,25.375
12,2024,2,17,1,0,0,2024-02-17 01:00:00,3,2,2,25.75
12,2024,2,17,1,30,0,2024-02-17 01:30:00,3,2,2,26.125
12,2024,2,17,2,0,0,2024-02-17 02:00:00,3,2,2,26.5
12,2024,2,17,2,30,0,2024-02-17 02:30:00,3,2,2,26.875
12,2024,2,17,3,0,0,2024-02-17 03:00:00,3,2,2,27.25
12,2024,2,17,3,30,0,2024-02-17 03:30:00,3,2,2,27.625
12,2024,2,17,4,0,0,2024-02-17 04:00:00,3,2,2,28.0
12,2024,2,17,4,30,0,2024-02-17 04:30:00,3,2,2,28.375
